Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
0,"MS Mahmud, H Jashami, MUM Johari, N Gupta…","Effects of Speed Feedback Trailer Positioning and Presence of Law Enforcement on Driver Behavior in Freeway Work Zone Lane Closures",,"engrxiv.org","","https://engrxiv.org/preprint/view/2865","",167,"2024-05-21 15:27:44","","","","",,,,,0,0.00,0,5,,"… NCHRP Report 746 details pertinent information about the administration of work zone speed enforcement, along with related issues such as determining how much enforcement is …","https://engrxiv.org/preprint/download/2865/5333","https://scholar.google.com/scholar?q=related:ttj5DuceAfgJ:scholar.google.com/&scioq=intitle:%22speed+enforcement%22%7Cintitle:%22speed+gun%22%7Cintitle:%22speed+gun%22%7Cintitle:%22photo+enforcement%22%7Cintitle:%22photo+enforcement%22&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2024&as_vis=1"
9,"JP Moon, JE Hummer","Speed Enforcement Cameras in Charlotte, North Carolina: Estimation of Longer-Term Safety Effects",2010,"Transportation research record","journals.sagepub.com","https://journals.sagepub.com/doi/abs/10.3141/2182-05","https://scholar.google.com/scholar?cites=14246516179788298227&as_sdt=2005&sciodt=0,5&hl=en",168,"2024-05-21 15:27:44","","10.3141/2182-05","","",,,,,9,0.64,5,2,14,"… of speed enforcement cameras. The city selected 14 key corridors with high collisions, and an automated speed enforcement … patterns from the speed enforcement program with the …","","https://scholar.google.com/scholar?q=related:8_ci9_vKtcUJ:scholar.google.com/&scioq=intitle:%22speed+enforcement%22%7Cintitle:%22speed+gun%22%7Cintitle:%22speed+gun%22%7Cintitle:%22photo+enforcement%22%7Cintitle:%22photo+enforcement%22&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2024&as_vis=1"
0,"S Yucel, H Tuydes-Yaman","Measuring the Speed Before and After an Electronic Speed Enforcement System Using Bluetooth Technology",,"issd.com.tr","","https://www.issd.com.tr/wp-content/uploads/2024/03/Measuring_the_Speed_Before_and_After_an_Electronic_Speed_Enforcement_System_Using_Bluetooth_Technology.pdf","",169,"2024-05-21 15:27:44","PDF","","","",,,,,0,0.00,0,2,,"… and crashes via the use of average speed enforcement systems and it has an advantage of being a network-wide approach regarding spot speed enforcement. The stated studies had …","https://www.issd.com.tr/wp-content/uploads/2024/03/Measuring_the_Speed_Before_and_After_an_Electronic_Speed_Enforcement_System_Using_Bluetooth_Technology.pdf","https://scholar.google.com/scholar?q=related:ZDHzvvPMjgEJ:scholar.google.com/&scioq=intitle:%22speed+enforcement%22%7Cintitle:%22speed+gun%22%7Cintitle:%22speed+gun%22%7Cintitle:%22photo+enforcement%22%7Cintitle:%22photo+enforcement%22&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2024&as_vis=1"
2,"R Thakur, M Qureshi, S Sarile, S Pandit…","Smart Vehicle Monitoring and Control System using Arduino and Speed Gun: A Case Study",2021,"Computing …","taylorfrancis.com","https://www.taylorfrancis.com/chapters/edit/10.1201/9781003166702-16/smart-vehicle-monitoring-control-system-using-arduino-speed-gun-case-study-reena-thakur-muskan-qureshi-sakshi-sarile-shreya-pandit-laveena-tahilani","https://scholar.google.com/scholar?cites=15894339577122627666&as_sdt=2005&sciodt=0,5&hl=en",170,"2024-05-21 15:27:44","","10.1201/9781003166702-16","","",,,,,2,0.67,0,5,3,"In India, since there is no method to handle or monitor the speed of vehicles on the roads, the traffic population has grown tremendously. This has contributed to a growing number of …","","https://scholar.google.com/scholar?q=related:UqDTMaIJlNwJ:scholar.google.com/&scioq=intitle:%22speed+enforcement%22%7Cintitle:%22speed+gun%22%7Cintitle:%22speed+gun%22%7Cintitle:%22photo+enforcement%22%7Cintitle:%22photo+enforcement%22&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2024&as_vis=1"
0,"홍경식","The Effect of Section Speed Enforcement System on Casualty Crash Reduction using Interpretable Machine Learning",2020,"","s-space.snu.ac.kr","https://s-space.snu.ac.kr/handle/10371/169094","",171,"2024-05-21 15:27:44","","","","",,,,,0,0.00,0,1,4,"In this study, a prediction model for casualty crash occurrence was developed considering whether to install SSES and the effect of SSES installation was quantified by dividing it into …","https://s-space.snu.ac.kr/bitstream/10371/169094/1/000000161737.pdf","https://scholar.google.com/scholar?q=related:aOVlOC6Y6PcJ:scholar.google.com/&scioq=intitle:%22speed+enforcement%22%7Cintitle:%22speed+gun%22%7Cintitle:%22speed+gun%22%7Cintitle:%22photo+enforcement%22%7Cintitle:%22photo+enforcement%22&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2024&as_vis=1"
31,"DW Soole, J Fleiter, B Watson","Point-to-point speed enforcement",2012,"","trid.trb.org","https://trid.trb.org/View/1218564","https://scholar.google.com/scholar?cites=7640165801168819378&as_sdt=2005&sciodt=0,5&hl=en",172,"2024-05-21 15:27:44","BOOK","","","",,,,,31,2.58,10,3,12,"This report reviews the use of point-to-point speed enforcement internationally in order to provide principles for better practice for its use in Australia and New Zealand. The major …","","https://scholar.google.com/scholar?q=related:slTBG1FSB2oJ:scholar.google.com/&scioq=intitle:%22speed+enforcement%22%7Cintitle:%22speed+gun%22%7Cintitle:%22speed+gun%22%7Cintitle:%22photo+enforcement%22%7Cintitle:%22photo+enforcement%22&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2024&as_vis=1"
41,"M Cameron","Development of strategies for best practice in speed enforcement in Western Australia: Supplementary report",2008,"","trid.trb.org","https://trid.trb.org/View/875534","https://scholar.google.com/scholar?cites=13699625496813527288&as_sdt=2005&sciodt=0,5&hl=en",173,"2024-05-21 15:27:44","BOOK","","","",,,,,41,2.56,41,1,16,"This report is a supplement to the final report of a 2006 study with the same title. The objective of the 2006 research was for the results and recommendations to be utilised to enhance …","","https://scholar.google.com/scholar?q=related:-GB0Pc7YHr4J:scholar.google.com/&scioq=intitle:%22speed+enforcement%22%7Cintitle:%22speed+gun%22%7Cintitle:%22speed+gun%22%7Cintitle:%22photo+enforcement%22%7Cintitle:%22photo+enforcement%22&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2024&as_vis=1"
40,"A Delaney, K Diamantopoulou, M Cameron","MUARC's speed enforcement research: principles learnt and implications for practice",2003,"","trid.trb.org","https://trid.trb.org/View/685392","https://scholar.google.com/scholar?cites=3918175414096069438&as_sdt=2005&sciodt=0,5&hl=en",174,"2024-05-21 15:27:44","BOOK","","","",,,,,40,1.90,13,3,21,"This report provides a coherent review of MUARC's speed enforcement research to date and highlights the enforcement principles established by the research. The report also …","","https://scholar.google.com/scholar?q=related:PoPdnMcnYDYJ:scholar.google.com/&scioq=intitle:%22speed+enforcement%22%7Cintitle:%22speed+gun%22%7Cintitle:%22speed+gun%22%7Cintitle:%22photo+enforcement%22%7Cintitle:%22photo+enforcement%22&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2024&as_vis=1"
5,"P Garder","Traffic Conflict Studies Before and After Introduction of Red-light Running Photo Enforcement in Maine",2006,"","rosap.ntl.bts.gov","https://rosap.ntl.bts.gov/view/dot/38752","https://scholar.google.com/scholar?cites=11752927531918191088&as_sdt=2005&sciodt=0,5&hl=en",175,"2024-05-21 15:27:44","","","","",,,,,5,0.28,5,1,18,"… photo enforcement in Lewiston and Auburn in Maine. The intent of the pilot study was to demonstrate the need for photo enforcement, … in policy to allow photo-enforcement activities. The …","https://rosap.ntl.bts.gov/view/dot/38752/dot_38752_DS1.pdf","https://scholar.google.com/scholar?q=related:8GnkElLJGqMJ:scholar.google.com/&scioq=intitle:%22speed+enforcement%22%7Cintitle:%22speed+gun%22%7Cintitle:%22speed+gun%22%7Cintitle:%22photo+enforcement%22%7Cintitle:%22photo+enforcement%22&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2024&as_vis=1"
18,"AM Kim, X Wang, K El-Basyouny, Q Fu","Operating a mobile photo radar enforcement program: A framework for site selection, resource allocation, scheduling, and evaluation",2016,"Case Studies on Transport Policy","Elsevier","https://www.sciencedirect.com/science/article/pii/S2213624X16300104","https://scholar.google.com/scholar?cites=2153001060924432252&as_sdt=2005&sciodt=0,5&hl=en",176,"2024-05-21 15:27:44","HTML","","","",,,,,18,2.25,5,4,8,"… MPRE combines traditional manned speed enforcement with the use of an automated … In the city of Charlotte, North Carolina, collisions at locations with mobile photo enforcement were …","https://www.sciencedirect.com/science/article/pii/S2213624X16300104","https://scholar.google.com/scholar?q=related:fJ9wzQ7_4B0J:scholar.google.com/&scioq=intitle:%22speed+enforcement%22%7Cintitle:%22speed+gun%22%7Cintitle:%22speed+gun%22%7Cintitle:%22photo+enforcement%22%7Cintitle:%22photo+enforcement%22&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2024&as_vis=1"
1,"S Feng","Safety impacts of signal timing optimization on urban intersections with red light running photo enforcement",2015,"","search.proquest.com","https://search.proquest.com/openview/525a277d0876388189edbea3e44240f1/1?pq-origsite=gscholar&cbl=18750","https://scholar.google.com/scholar?cites=16415249491598200771&as_sdt=2005&sciodt=0,5&hl=en",177,"2024-05-21 15:27:44","BOOK","","","",,,,,1,0.11,1,1,9,"… photo enforcement. By employing the statistical analysis method, the effectiveness of the red light running photo enforcement … the red light running photo enforcement. The number of …","","https://scholar.google.com/scholar?q=related:w08f3nCuzuMJ:scholar.google.com/&scioq=intitle:%22speed+enforcement%22%7Cintitle:%22speed+gun%22%7Cintitle:%22speed+gun%22%7Cintitle:%22photo+enforcement%22%7Cintitle:%22photo+enforcement%22&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2024&as_vis=1"
1,"T Ngamdung, MP daSilva","Effect of Photo Enforcement-Based Education on Vehicle Driver Behavior at a Highway-Rail Grade Crossing",2019,"","rosap.ntl.bts.gov","https://rosap.ntl.bts.gov/view/dot/42673","https://scholar.google.com/scholar?cites=4513158353918735743&as_sdt=2005&sciodt=0,5&hl=en",178,"2024-05-21 15:27:44","HTML","","","",,,,,1,0.20,1,2,5,"… used to evaluate the effectiveness of the photo enforcement program on drivers’ … photo enforcement program from April 14, 2016 to April 27, 2016. The signage and photo enforcement …","https://rosap.ntl.bts.gov/view/dot/42673","https://scholar.google.com/scholar?q=related:f7VpdJz1oT4J:scholar.google.com/&scioq=intitle:%22speed+enforcement%22%7Cintitle:%22speed+gun%22%7Cintitle:%22speed+gun%22%7Cintitle:%22photo+enforcement%22%7Cintitle:%22photo+enforcement%22&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2024&as_vis=1"
0,"F Bazzanaa, M Borsatia, M Cascaranoa","The role of average speed enforcement systems in preventing highway accidents: evidence from Italy",,"ieb.ub.edu","","https://ieb.ub.edu/wp-content/uploads/2019/01/Borsati.pdf","",179,"2024-05-21 15:27:44","PDF","","","",,,,,0,0.00,0,3,,"At the end of 2005, Autostrade per l’Italia and the Italian traffic police progressively deployed along the Italian tolled motorway network an average speed enforcement system, named …","https://ieb.ub.edu/wp-content/uploads/2019/01/Borsati.pdf","https://scholar.google.com/scholar?q=related:bRN-PwV01b8J:scholar.google.com/&scioq=intitle:%22speed+enforcement%22%7Cintitle:%22speed+gun%22%7Cintitle:%22speed+gun%22%7Cintitle:%22photo+enforcement%22%7Cintitle:%22photo+enforcement%22&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2024&as_vis=1"
0,"JK Mathew, JC Desai, H Li, DM Bullock","Speed Enforcement in Work Zones and Synthesis on Cost-Benefit Assessment of Installing Speed Enforcement Cameras on INDOT Road Network",2023,"","docs.lib.purdue.edu","https://docs.lib.purdue.edu/jtrp/1828/","",180,"2024-05-21 15:27:44","","","","",,,,,0,0.00,0,4,1,"… speed enforcement. Three work zones in Pennsylvania with active automated speed enforcement were compared with two work zones in Indiana without automated speed enforcement…","https://docs.lib.purdue.edu/cgi/viewcontent.cgi?article=3387&context=jtrp","https://scholar.google.com/scholar?q=related:1DRgudXSc2cJ:scholar.google.com/&scioq=intitle:%22speed+enforcement%22%7Cintitle:%22speed+gun%22%7Cintitle:%22speed+gun%22%7Cintitle:%22photo+enforcement%22%7Cintitle:%22photo+enforcement%22&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2024&as_vis=1"
3,"R Simpson, Q Frewing, J Bayer","The effects of saturation enforcement on speed (ing) along a highway corridor: Results from a police-directed field study",2023,"Justice Evaluation Journal","Taylor &Francis","https://www.tandfonline.com/doi/abs/10.1080/24751979.2022.2106882","https://scholar.google.com/scholar?cites=14875952796009080707&as_sdt=2005&sciodt=0,5&hl=en",181,"2024-05-21 15:27:44","","10.1080/24751979.2022.2106882","","",,,,,3,3.00,1,3,1,"… Given that speed is a well-documented predictor of traffic collisions, and speed enforcement … During the enforcement period, three officers conducted daily speed enforcement at the …","","https://scholar.google.com/scholar?q=related:g6eZdUAAcs4J:scholar.google.com/&scioq=intitle:%22speed+enforcement%22%7Cintitle:%22speed+gun%22%7Cintitle:%22speed+gun%22%7Cintitle:%22photo+enforcement%22%7Cintitle:%22photo+enforcement%22&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2024&as_vis=1"
7,"D Zhao, F Han, M Meng, J Ma…","Exploring the influence of traffic enforcement on speeding behavior on low-speed limit roads",2019,"Advances in Mechanical …","journals.sagepub.com","https://journals.sagepub.com/doi/abs/10.1177/1687814019891572","https://scholar.google.com/scholar?cites=8490420563403801874&as_sdt=2005&sciodt=0,5&hl=en",182,"2024-05-21 15:27:44","","10.1177/1687814019891572","","",,,,,7,1.40,1,5,5,"Speeding on low-speed limit roads is a common traffic offense in China, which could be due to the mild traffic safety enforcement. The article aims to explicit the impact of traffic …","https://journals.sagepub.com/doi/full/10.1177/1687814019891572","https://scholar.google.com/scholar?q=related:EgVbq4QI1HUJ:scholar.google.com/&scioq=intitle:%22speed+enforcement%22%7Cintitle:%22speed+gun%22%7Cintitle:%22speed+gun%22%7Cintitle:%22photo+enforcement%22%7Cintitle:%22photo+enforcement%22&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2024&as_vis=1"
79,"EO Ryeng","The effect of sanctions and police enforcement on drivers' choice of speed",2012,"Accident Analysis &Prevention","Elsevier","https://www.sciencedirect.com/science/article/pii/S0001457511002302","https://scholar.google.com/scholar?cites=17195097832190084334&as_sdt=2005&sciodt=0,5&hl=en",183,"2024-05-21 15:27:44","HTML","","","",,,,,79,6.58,79,1,12,"A Stated Preference survey of speed choice on Norwegian rural roads with 80km/h speed limit was made by the roadside in order to determine which factors most strongly influence this …","https://www.sciencedirect.com/science/article/pii/S0001457511002302","https://scholar.google.com/scholar?q=related:7oTH9V9Coe4J:scholar.google.com/&scioq=intitle:%22speed+enforcement%22%7Cintitle:%22speed+gun%22%7Cintitle:%22speed+gun%22%7Cintitle:%22photo+enforcement%22%7Cintitle:%22photo+enforcement%22&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2024&as_vis=1"
15,"M Borsati, M Cascarano, F Bazzana","On the impact of average speed enforcement systems in reducing highway accidents: Evidence from the Italian Safety Tutor",2019,"Economics of transportation","Elsevier","https://www.sciencedirect.com/science/article/pii/S2212012219300644","https://scholar.google.com/scholar?cites=11078997039510528144&as_sdt=2005&sciodt=0,5&hl=en",184,"2024-05-21 15:27:44","HTML","","","",,,,,15,3.00,5,3,5,"At the end of 2005, Autostrade per l’Italia (ASPI) and the Italian traffic police progressively deployed along the Italian tolled motorway network an average speed enforcement system, …","https://www.sciencedirect.com/science/article/pii/S2212012219300644","https://scholar.google.com/scholar?q=related:kCChvxuBwJkJ:scholar.google.com/&scioq=intitle:%22speed+enforcement%22%7Cintitle:%22speed+gun%22%7Cintitle:%22speed+gun%22%7Cintitle:%22photo+enforcement%22%7Cintitle:%22photo+enforcement%22&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2024&as_vis=1"
29,"J Jendzurski, NG Paulter","Calibration of speed enforcement down-the-road radars",2009,"Journal of Research of the National …","ncbi.nlm.nih.gov","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4646567/","https://scholar.google.com/scholar?cites=437602057098179909&as_sdt=2005&sciodt=0,5&hl=en",185,"2024-05-21 15:27:44","HTML","","","",,,,,29,1.93,15,2,15,"We examine the measurement uncertainty associated with different methods of calibrating the ubiquitous down-the-road (DTR) radar used in speed enforcement. These calibration …","https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4646567/","https://scholar.google.com/scholar?q=related:RTVRnsCsEgYJ:scholar.google.com/&scioq=intitle:%22speed+enforcement%22%7Cintitle:%22speed+gun%22%7Cintitle:%22speed+gun%22%7Cintitle:%22photo+enforcement%22%7Cintitle:%22photo+enforcement%22&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2024&as_vis=1"
35,"K Jamroz, W Kustra, M Budzynski…","Pedestrian protection, speed enforcement and road network structure the key action for implementing poland's vision zero",2016,"Transportation research …","Elsevier","https://www.sciencedirect.com/science/article/pii/S2352146516304860","https://scholar.google.com/scholar?cites=1577755798414470721&as_sdt=2005&sciodt=0,5&hl=en",186,"2024-05-21 15:27:44","","","","",,,,,35,4.38,9,4,8,"Since 1991 Poland's road safety has been systematically improving with a 60% reduction in road deaths. Despite the progress Poland continues to be one of the European Union’ worst …","https://www.sciencedirect.com/science/article/pii/S2352146516304860/pdf?md5=5303fdce5599d3dfec020af084dfe3a4&pid=1-s2.0-S2352146516304860-main.pdf&_valck=1","https://scholar.google.com/scholar?q=related:Qa7OEopQ5RUJ:scholar.google.com/&scioq=intitle:%22speed+enforcement%22%7Cintitle:%22speed+gun%22%7Cintitle:%22speed+gun%22%7Cintitle:%22photo+enforcement%22%7Cintitle:%22photo+enforcement%22&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2024&as_vis=1"
6,"NL Morris, JL Cooper, A Ton, JP Plummer…","Examining the impact of ASE (automated speed enforcement) in work zones on driver attention",2016,"","conservancy.umn.edu","https://conservancy.umn.edu/handle/11299/178990","https://scholar.google.com/scholar?cites=8006090280146695092&as_sdt=2005&sciodt=0,5&hl=en",187,"2024-05-21 15:27:44","","","","",,,,,6,0.75,1,5,8,"… the impact of different types of speed enforcement methods on driver attention in work zones… , but also examined how implementing automated speed enforcement (ASE), which is not …","https://conservancy.umn.edu/bitstream/handle/11299/178990/MnDOT%202016-06.pdf","https://scholar.google.com/scholar?q=related:tPPZE7FYG28J:scholar.google.com/&scioq=intitle:%22speed+enforcement%22%7Cintitle:%22speed+gun%22%7Cintitle:%22speed+gun%22%7Cintitle:%22photo+enforcement%22%7Cintitle:%22photo+enforcement%22&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2024&as_vis=1"
11,"KA Avrenli, RF Benekohal…","Four-regime speed–flow relationships for work zones with police patrol and automated speed enforcement",2012,"Transportation research …","journals.sagepub.com","https://journals.sagepub.com/doi/abs/10.3141/2272-05","https://scholar.google.com/scholar?cites=156415978745982848&as_sdt=2005&sciodt=0,5&hl=en",188,"2024-05-21 15:27:44","","10.3141/2272-05","","",,,,,11,0.92,4,3,12,"This paper presents the development of a four-regime speed–flow relationship for highway work zones and the effects of police presence (police) and speed photo enforcement (SPE) …","https://www.academia.edu/download/79344002/a6aebd41e2f3957e9457e168f48a544656b5.pdf","https://scholar.google.com/scholar?q=related:gG9ZAoGzKwIJ:scholar.google.com/&scioq=intitle:%22speed+enforcement%22%7Cintitle:%22speed+gun%22%7Cintitle:%22speed+gun%22%7Cintitle:%22photo+enforcement%22%7Cintitle:%22photo+enforcement%22&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2024&as_vis=1"
77,"S Hess","Analysis of the effects of speed limit enforcement cameras: Differentiation by road type and catchment area",2004,"Transportation research record","journals.sagepub.com","https://journals.sagepub.com/doi/abs/10.3141/1865-05","https://scholar.google.com/scholar?cites=10012084389235398579&as_sdt=2005&sciodt=0,5&hl=en",189,"2024-05-21 15:27:44","","10.3141/1865-05","","",,,,,77,3.85,77,1,20,"A detailed statistical analysis is presented of the effects of speed limit enforcement cameras on injury accident numbers. The approach used is constructed in such a way that it is …","https://eprints.whiterose.ac.uk/43624/5/Hess22.pdf","https://scholar.google.com/scholar?q=related:sxecqbQR8ooJ:scholar.google.com/&scioq=intitle:%22speed+enforcement%22%7Cintitle:%22speed+gun%22%7Cintitle:%22speed+gun%22%7Cintitle:%22photo+enforcement%22%7Cintitle:%22photo+enforcement%22&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2024&as_vis=1"
2,"JD Chillemi","The need for speed and judicial notice: New York's admissibility of LiDAR technology in law enforcement",2015,". John's L. Rev.","HeinOnline","https://heinonline.org/hol-cgi-bin/get_pdf.cgi?handle=hein.journals/stjohn89&section=13","https://scholar.google.com/scholar?cites=12891757008197000651&as_sdt=2005&sciodt=0,5&hl=en",190,"2024-05-21 15:27:44","","","","",,,,,2,0.22,2,1,9,"… As shown in the opening hypothetical, the reading of the laser speed gun led to the discovery of the cocaine and a loaded handgun. In these types of cases, a common defense strategy …","https://scholarship.law.stjohns.edu/cgi/viewcontent.cgi?article=6714&context=lawreview","https://scholar.google.com/scholar?q=related:yx08DLK46LIJ:scholar.google.com/&scioq=intitle:%22speed+enforcement%22%7Cintitle:%22speed+gun%22%7Cintitle:%22speed+gun%22%7Cintitle:%22photo+enforcement%22%7Cintitle:%22photo+enforcement%22&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2024&as_vis=1"
1,"JA Hodgson, B L'Huillier, I Liodakis…","Estimating the feasibility of 'standard speed-gun'distances",2023,"Monthly Notices of …","academic.oup.com","https://academic.oup.com/mnrasl/article-abstract/521/1/L44/6998566","https://scholar.google.com/scholar?cites=10965122963850986801&as_sdt=2005&sciodt=0,5&hl=en",191,"2024-05-21 15:27:44","","","","",,,,,1,1.00,0,4,1,"… In this paper, we derive an extension of the ‘standard speed-gun’ method for measuring cosmological distances that depends on the maximum intrinsic brightness temperature that a …","https://arxiv.org/pdf/2301.06252","https://scholar.google.com/scholar?q=related:MQXRaj3xK5gJ:scholar.google.com/&scioq=intitle:%22speed+enforcement%22%7Cintitle:%22speed+gun%22%7Cintitle:%22speed+gun%22%7Cintitle:%22photo+enforcement%22%7Cintitle:%22photo+enforcement%22&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2024&as_vis=1"
6,"J Shim, OH Kwon, SH Park, S Chung…","Evaluation of section speed enforcement system using empirical Bayes approach and turning point analysis",2020,"Journal of advanced …","hindawi.com","https://www.hindawi.com/journals/jat/2020/9461483/","https://scholar.google.com/scholar?cites=14851790419666951615&as_sdt=2005&sciodt=0,5&hl=en",192,"2024-05-21 15:27:44","HTML","","","",,,,,6,1.50,1,5,4,"Speeding is a major risk factor for traffic-related injuries. As a countermeasure against speeding, automated speed enforcement systems (ASES) have been deployed in many countries. …","https://www.hindawi.com/journals/jat/2020/9461483/","https://scholar.google.com/scholar?q=related:v13M0rIoHM4J:scholar.google.com/&scioq=intitle:%22speed+enforcement%22%7Cintitle:%22speed+gun%22%7Cintitle:%22speed+gun%22%7Cintitle:%22photo+enforcement%22%7Cintitle:%22photo+enforcement%22&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2024&as_vis=1"
2,"Y Li, AM Kim","Allocating and scheduling resources for a mobile photo enforcement program",2021,"Transportation research part C: emerging technologies","Elsevier","https://www.sciencedirect.com/science/article/pii/S0968090X21000322","https://scholar.google.com/scholar?cites=8664673054827714642&as_sdt=2005&sciodt=0,5&hl=en",193,"2024-05-21 15:27:44","HTML","","","",,,,,2,0.67,1,2,3,"We present a scheduling model for an urban mobile photo radar speed enforcement (MPE) program. An MPE program utilizes automated photo radar technology to capture speed limit …","https://www.sciencedirect.com/science/article/pii/S0968090X21000322","https://scholar.google.com/scholar?q=related:UpjnZzwaP3gJ:scholar.google.com/&scioq=intitle:%22speed+enforcement%22%7Cintitle:%22speed+gun%22%7Cintitle:%22speed+gun%22%7Cintitle:%22photo+enforcement%22%7Cintitle:%22photo+enforcement%22&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2024&as_vis=1"
5,"F Baratian-Ghorghi, H Zhou…","Impacts of red light photo enforcement cameras on clearance lost time at signalized intersections",2015,"… Research Board 94th …","researchgate.net","https://www.researchgate.net/profile/Fatemeh_Baratian/publication/271839173_Impacts_of_Red_Light_Photo_Enforcement_Cameras_on_Clearance_Lost_Time_at_Signalized_Intersections/links/55539d3208ae6943a86f2cfc/Impacts-of-Red-Light-Photo-Enforcement-Cameras-on-Clearance-Lost-Time-at-Signalized-Intersections.pdf","https://scholar.google.com/scholar?cites=9054892578422134776&as_sdt=2005&sciodt=0,5&hl=en",194,"2024-05-21 15:27:44","PDF","","","",,,,,5,0.56,2,3,9,"Red light running (RLR) is one of the most common violations drivers commit at signalized 2 intersections. To avoid RLR violations, some drivers may decide to stop abruptly, even …","https://www.researchgate.net/profile/Fatemeh_Baratian/publication/271839173_Impacts_of_Red_Light_Photo_Enforcement_Cameras_on_Clearance_Lost_Time_at_Signalized_Intersections/links/55539d3208ae6943a86f2cfc/Impacts-of-Red-Light-Photo-Enforcement-Cameras-on-Clearance-Lost-Time-at-Signalized-Intersections.pdf","https://scholar.google.com/scholar?q=related:-BcsQNNwqX0J:scholar.google.com/&scioq=intitle:%22speed+enforcement%22%7Cintitle:%22speed+gun%22%7Cintitle:%22speed+gun%22%7Cintitle:%22photo+enforcement%22%7Cintitle:%22photo+enforcement%22&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2024&as_vis=1"
0,"M Aldossari, N Bandara, D Al-Werfalli","Implications of Resistance to Automated Speed Enforcement and Red-Light Camera Implementation",2023,"International Conference on …","ascelibrary.org","https://ascelibrary.org/doi/abs/10.1061/9780784484876.001","",195,"2024-05-21 15:27:44","","10.1061/9780784484876.001","","",,,,,0,0.00,0,3,1,"… behind prohibiting automated speed enforcement technology. … believe that automated speed enforcement techniques are a … the funds from automated speed enforcement fines are used …","","https://scholar.google.com/scholar?q=related:f1OJBSzhZf8J:scholar.google.com/&scioq=intitle:%22speed+enforcement%22%7Cintitle:%22speed+gun%22%7Cintitle:%22speed+gun%22%7Cintitle:%22photo+enforcement%22%7Cintitle:%22photo+enforcement%22&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2024&as_vis=1"
16,"O Fucik, P Zemcik, P Tupec, L Crha…","The networked photo-enforcement and traffic monitoring system Unicam",2004,"Proceedings. 11th IEEE …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/1316727/","https://scholar.google.com/scholar?cites=3238869059317587917&as_sdt=2005&sciodt=0,5&hl=en",196,"2024-05-21 15:27:44","","","","",,,,,16,0.80,3,5,20,"… as well as photo-enforcement of traffic violations like red-light running and speeding. … that will widely extend capabilities of particular photo-enforcement systems. • Getting new emerging …","https://ieeexplore.ieee.org/iel5/9203/29178/01316727.pdf","https://scholar.google.com/scholar?q=related:zd-gyj_G8iwJ:scholar.google.com/&scioq=intitle:%22speed+enforcement%22%7Cintitle:%22speed+gun%22%7Cintitle:%22speed+gun%22%7Cintitle:%22photo+enforcement%22%7Cintitle:%22photo+enforcement%22&hl=en&as_sdt=0,5&as_ylo=2003&as_yhi=2024&as_vis=1"
