RecordID,Accession number,Title,ForeignTitle,Record type,Language1,Language2,Language3,Record URL1,Record URL2,Record URL3,Source agency,Source Data,Abstract,Supplemental notes,TRIS files,Report number1,Report number2,Report number3,Report number4,Report number5,Report number6,Report number7,Report number8,Report number9,Report number10,Contract number1,Contract number2,Contract number3,Contract number4,Contract number5,Contract number6,Contract number7,Contract number8,Contract number9,Contract number10,Index terms,Subject areas,Created date,Last modified,Media type,Pagination,OCLC,Author1,Author2,Author3,Author4,Author5,Author6,Author7,Author8,Author9,Author10,Discusser1,Discusser2,Discusser3,Discusser4,Discusser5,Discusser6,Discusser7,Discusser8,Discusser9,Discusser10,Chapter,Dataset version,Dataset integrity hash,Dataset publisher1,Dataset publisher2,Dataset publisher3,Dataset publisher4,Dataset publisher5,Dataset publisher6,Dataset publisher7,Dataset publisher8,Dataset publisher9,Dataset publisher10,Features,Publication date,Serial,Conference,Conference sponsor1,Conference sponsor2,Conference sponsor3,Conference sponsor4,Conference sponsor5,Conference sponsor6,Conference sponsor7,Conference sponsor8,Conference sponsor9,Conference sponsor10,Corporate author1,Corporate author2,Corporate author3,Corporate author4,Corporate author5,Corporate author6,Corporate author7,Corporate author8,Corporate author9,Corporate author10,Editor1,Editor2,Editor3,Editor4,Editor5,Editor6,Editor7,Editor8,Editor9,Editor10,Availability agency1,Availability agency2,Availability agency3,Availability agency4,Availability agency5,Availability agency6,Availability agency7,Availability agency8,Availability agency9,Availability agency10,ISBN,Volume,Issue,Edition,Period covered,Project status,Public access compliant,Funding,Deliverables,Notice date,Start date,Expected completion date,Actual completion date,Sponsor organization1,Sponsor organization2,Sponsor organization3,Sponsor organization4,Sponsor organization5,Sponsor organization6,Sponsor organization7,Sponsor organization8,Sponsor organization9,Sponsor organization10,Managing organization1,Managing organization2,Managing organization3,Managing organization4,Managing organization5,Managing organization6,Managing organization7,Managing organization8,Managing organization9,Managing organization10,Performing organization1,Performing organization2,Performing organization3,Performing organization4,Performing organization5,Performing organization6,Performing organization7,Performing organization8,Performing organization9,Performing organization10,Project manager1,Project manager2,Project manager3,Project manager4,Project manager5,Project manager6,Project manager7,Project manager8,Project manager9,Project manager10,Principal investigator1,Principal investigator2,Principal investigator3,Principal investigator4,Principal investigator5,Principal investigator6,Principal investigator7,Principal investigator8,Principal investigator9,Principal investigator10,USDOT Program1,USDOT Program2,USDOT Program3,USDOT Subprogram1,USDOT Subprogram2,USDOT Subprogram3,Terms of use
835546,01076650,Overall Impact During 2001-2004 of Victorian Speed-Related Package,,DO,English,,,http://www.monash.edu.au/muarc/reports/muarc267.pdf,/common/images/covers/large/835546.png,,,,"From December 2000 until July 2002, three new speed enforcement initiatives were implemented in Victoria.  These initiatives were introduced in stages and involved the following key components: More covert operations of mobile speed cameras, including flash-less operations; 50% increase in speed camera operating hours; and lowering of cameras' speed detection threshold.  In addition, during the period 2001 to 2002, the 50 km/h General Urban Speed Limit (GUSL) was introduced (January 2001), there was an increase in speed-related advertising including the ""Wipe Off 5"" campaign, media announcements were made related to the above enforcement initiatives and there was a speeding penalty restructure.  The above elements combine to make up a package of speed-related initiatives and factors.  The broad aim of this study was to evaluate the overall effectiveness of the speed-related package.  This report presents the results of the overall impact during 2001-2004 of the speed-related initiatives on crash outcomes.  Evaluation of the crash effects of the Victorian speed-related package has shown clear reductions in the number of casualty crashes associated with its implementation.  The package was associated with a highly statistically significant estimated overall reduction in casualty crashes of 3.8%.  This reduction was due largely to the highly statistically significant 4.6% estimated reduction in casualty crashes in metropolitan Melbourne.  Analysis of the proportion of casualty crashes that were fatal suggested a possible reduction in the risk of fatal outcome in casualty crashes with a non-statistically significant estimated relative crash injury severity of 0.96 whist analysis of the proportion of fatal or serious injury crashes that were fatal showed a statistically significant reduction in the risk of fatal outcome in the serious casualty crash subset with an estimated relative crash injury severity of 0.86.  Both measures of severity showed non-statistically significant estimated reductions in the risk of fatal outcome of 20% for casualty crashes involving pedestrians over the post-implementation period.  Since the key component initiatives were implemented in a staggered way, the overall results were partitioned by time in order to assess changes in the crash outcomes over time during the post-implementation period.  Because of the staggered implementation, it could be argued that the final partitioned period of July 2004 to December 2004 inclusive best reflects the full effect of the speed-related package on crash outcomes.  This period showed a highly statistically significant estimated crash reduction of 10% in casualty crashes, with a non-statistically significant estimated relative crash injury severity of 0.81 occurring for the proportion of casualty crashes resulting in fatal outcome.  Compounding these results gave a statistically significant estimated reduction in fatal crashes of 27% with a 95% confidence interval of (5.9%, 48%). Given that 136 fatal crashes were observed during this 6 month period, the number of fatal crashes that would have been expected if the speed-related package had not been implemented was estimated to be 186 (145, 259); this equates to a saving of just over 8 (1, 21) fatal crashes per month.",,"TRIS, ATRI",267,,,,,,,,,,,,,,,,,,,,"Advertising campaigns, Cameras, Casualties, Countermeasures, Crash injuries, Fatalities, Highway safety, Hours of operation, Injury severity, Mass media, Penalties, Safety campaigns, Speed control, Speed detectors, Speed limits, Speeding, Statistical analysis, Traffic crashes, Traffic law enforcement, Traffic safety, Victoria (Australia)","Data and Information Technology, Highways, Law, Safety and Human Factors",9/17/2007 12:05:00 PM,5/13/2009 3:58:00 AM,Web,56p,,"D'Elia, Angelo","Newstead, Stuart","Cameron, Max",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Appendices, Figures, References, Tables",2007-07-00,,,,,,,,,,,,,Monash University,,,,,,,,,,,,,,,,,,,,Find a library where document is available,,,,,,,,,,0732623375,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Use of TRID, like all other portions of the NAS website, is governed by the NAS website Copyright Policy, Terms of Use, and Privacy Statement . By using TRID, you accept and agree to be bound by these policies."
836034,01076985,Generalised Linear Modelling of Crashes and Injury Severity in the Context of the Speed-Related Initiatives in Victoria during 2000-2002,,DO,English,,,http://www.monash.edu.au/muarc/reports/muarc268.pdf,/common/images/covers/large/836034.png,,,,"Generalised linear models of road trauma outcomes have been found to be a powerful way of representing the trends and variations over time and to explain the effects of influential factors such as countermeasure initiatives.  This report covers their application to monthly casualty crash frequencies and injury severity outcomes in Victoria during 1998 to 2003.  During 2000 to 2003, the mobile speed camera program in Victoria was changed by introducing ""flashless"" camera operations during daytime and other modifications to make the enforcement more covert and unpredictable, increasing the targeted camera operating hours from 4200 to 6000 hours per month, and reducing the speeding offence detection threshold in three stages.  In December 2002, the thresholds for penalties applying to different levels of speeding offence were generally reduced by 5 km/h.  Associated with the speed enforcement initiatives was a program of speed-related advertising known as the ""Wipe Off 5"" campaign launched in early August 2001 without specific reference to the enforcement changes.  A subsequent announcement took place in late November 2001 specifically mentioning the more covert speed camera operations as well as the increase in camera hours.  A third announcement took place in the print media at the end of March 2002, emphasizing that the former 9 km/h speeding tolerance no longer applied.  As well as the enforcement changes, the statistical models included the reduced urban speed limit in January 2001, the penalty restructure, the speed-related advertising and the announcements, plus the impact of the fixed speed camera controversy that arose in late 2003.  The study concluded that linear modelling of crash outcomes as a function of potential explanatory factors needs realistic assumptions to be made about viable functional forms connecting a measure of each factor and the outcomes.  The assumed functional form of the relationship between monthly speed camera hours and road trauma appears to represent this relationship well.  There is doubt that the flashless speed camera initiative and the enforcement threshold reductions have been adequately represented in the monthly crash outcome models.  It was concluded that the effect of these initiatives on crash outcomes is unknown at this stage.  The assumed functional form of the relationship between monthly speed-related advertising levels and road trauma appears to represent this relationship well.  The speed-related television advertising had a statistically significant association with a decrease in monthly casualty crash frequencies during times of increased advertising levels.  In general the relationships connecting speed camera hours and levels of speed-related advertising with road trauma reductions in Victoria confirmed previous research on the effectiveness of these road safety programs as operated in the State.",,"TRIS, ATRI",268,,,,,,,,,,,,,,,,,,,,"Advertising campaigns, Cameras, Countermeasures, Crash rates, Highway safety, Hours of operation, Injury severity, Linear modeling, Penalties, Safety campaigns, Speed, Speed control, Speed limits, Speeding, Thresholds, Tolerance (Psychology), Traffic crashes, Traffic law enforcement, Traffic safety, Urban areas, Victoria (Australia)","Highways, Law, Safety and Human Factors",9/20/2007 12:28:00 PM,5/13/2009 3:56:00 AM,Web,104p,,"Bobevski, Irene","Hosking, Simon","Oxley, Penny","Cameron, Max",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Appendices, Figures, References, Tables",2007-07-00,,,,,,,,,,,,,Monash University,,,,,,,,,,,,,,,,,,,,Find a library where document is available,,,,,,,,,,0732623383,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Use of TRID, like all other portions of the NAS website, is governed by the NAS website Copyright Policy, Terms of Use, and Privacy Statement . By using TRID, you accept and agree to be bound by these policies."
838897,01079266,Automated Enforcement: A Compendium of Worldwide Evaluations of Results,,DO,English,,,http://www.nhtsa.dot.gov/staticfiles/DOT/NHTSA/Traffic%20Injury%20Control/Articles/Associated%20Files/HS810763.pdf,/common/images/covers/large/838897.png,https://rosap.ntl.bts.gov/view/dot/1763,,,"This compendium details automated enforcement systems (AES) implemented around the world and characterizes the safety impacts of such deployments, based on available scientific evaluations of the outcome measures. A systematic literature search was conducted. Criteria for selecting key evaluation studies were developed and applied for two AES technologies: speed camera and red light camera (RLC) enforcement systems. For automated speed enforcement, key studies reported significant reductions in estimated crashes following program implementation, but only a few studies were well-controlled. The degree to which reported safety improvements are related to the treatment and desired behavioral change (decrease in speeds) as opposed to regression to the mean (RTM), other confounders, and behavior changes such as choosing alternate routes, cannot be stated with certainty. Most studies attempted to account for unknown and time-related crash trends through the use of comparison groups. Four studies considered RTM, while only one study accounted directly for traffic flow changes and effects on crashes. Speed reductions documented in about half of the studies provided support for a relationship between the treatments and crash reductions. Enforcement intensity of mobile enforcements, site-specific differences (e.g., sample area, roadway characteristics), and statistical anomalies may play a role in AES effects. Recommendations for future studies include the use of empirical Bayes (EB) procedures to control for RTM, careful selection and examination of comparison groups, and consideration of traffic flow effects and possible crash migration due to the treatment, in order to improve the accuracy of treatment safety effect estimates. For red light running enforcement, the key studies support the assertion that RLCs can reduce crash severity at high red light running intersections. Consistent with previous reports, this review attributes a decrease in right-angle crashes with an increase in rear-end crashes to RLC implementations, together with a decrease in red light running violations. Recommendations for future studies of RLC effects include the use of controlled and randomized experiments whenever feasible. Otherwise, adjustments in before- and after- designs with matched control locations (or jurisdictions) to take legal, ethical, and economic barriers to random assignment of RLC installations into account, plus the use of EB procedures to control for RTM and to improve the precision of estimates of treatment safety effects, are strongly recommended.",,"HSL, NTL, TRIS, ATRI, USDOT",HS-810 763,,,,,,,,,,DTNH22-05-D-05043; Project No. NTS-01-5-05127,,,,,,,,,,"Automated enforcement, Before and after studies, Behavior, Cameras, Countermeasures, Crash severity, Highway safety, Literature reviews, Rear end crashes, Red light running, Regression analysis, Right angle crashes, Speeding, Traffic crashes, Traffic flow, Traffic law enforcement, Traffic safety","Data and Information Technology, Highways, Safety and Human Factors, Security and Emergencies, I83: Accidents and the Human Factor",10/19/2007 1:32:00 PM,5/13/2009 3:22:00 AM,Web,136p,,"Decina, Lawrence E","Thomas, Libby","Srinivasan, Raghavan","Staplin, Loren",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bibliography, References, Tables",2007-07-00,,,,,,,,,,,,,"TransAnalytics, LLC",National Highway Traffic Safety Administration,,,,,,,,,,,,,,,,,,,National Technical Information Service,,,,,,,,,,,,,Final Report,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Use of TRID, like all other portions of the NAS website, is governed by the NAS website Copyright Policy, Terms of Use, and Privacy Statement . By using TRID, you accept and agree to be bound by these policies."
842586,01083350,The Impact of Red Light Cameras (Photo-Red Enforcement) on Crashes in Virginia,,DO,English,,,http://www.virginiadot.org/vtrc/main/online_reports/pdf/07-r2.pdf,/common/images/covers/large/842586.png,,,,"Red light running is a significant public health concern, killing more than 800 people and injuring 200,000 in the United States per year (Retting et al., 1999a; Retting and Kyrychenko, 2002). To reduce red light running in Virginia, six jurisdictions (Alexandria, Arlington, Fairfax City, Fairfax County, Falls Church, Vienna) deployed red light cameras at some point during the 10-year period when they were permitted under Virginia law. This report documents the safety impacts of those cameras based on 7 years of crash data for the period January 1, 1998, through December 31, 2004. Consistent with the findings of a previous Virginia study (Garber et al., 2005), this study finds that cameras are associated with an increase in rear-end crashes (about 27% or 42% depending on the statistical method used) and a decrease in red light running crashes (about 8% or 42% depending on the statistical method used). This report also shows that there is significant variation by intersection and by jurisdiction: one jurisdiction (Arlington) suggests that cameras are associated with an increase in all six crash types that were explicitly studied (rear-end, angle, red light running, injury red light running, total injury, and total) whereas two other jurisdictions saw decreases in most of these crash types. It is therefore not surprising that when the comprehensive crash costs for rear-end and angle crashes are monetized, the cameras are associated with an increase in crash costs in some jurisdictions (e.g., an annual increase of $140,883 in Arlington) and a net reduction in comprehensive crash costs in other jurisdictions (e.g., an annual reduction of $92,367 in Vienna). When these results are aggregated across all six jurisdictions, the cameras are associated with a net increase in comprehensive crash costs. However, when considering only injury crashes, if the three fatal angle crashes that occurred during the after period are removed from the analysis (the only fatalities that occurred during the study out of 1,168 injury crashes), then the cameras were associated with a modest reduction in the comprehensive crash cost for injury crashes only. These results cannot be used to justify the widespread installation of cameras because they are not universally effective. These results also cannot be used to justify the abolition of cameras, as they have had a positive impact at some intersections and in some jurisdictions. The report recommends, therefore, that the decision to install a red light camera be made on an intersection-by-intersection basis. In addition, it is recommended that a carefully controlled experiment be conducted to examine further the impact of red light programs on safety and to determine how an increase in rear-end crashes can be avoided at specific intersections.",,"TRIS, ATRI, USDOT, STATEDOT",FHWA/VTRC 07-R2,,,,,,,,,,79723,,,,,,,,,,"Accident costs, Cameras, Costs, Crashes, Field studies, Photo enforcement, Rear end crashes, Red light running, Right angle crashes, Traffic law enforcement, Traffic safety, Virginia","Finance, Highways, Safety and Human Factors, I80: Accident Studies",1/3/2008 6:41:00 PM,5/13/2009 2:21:00 AM,Web,147p,,"Garber, Nicholas J","Miller, John S","Abel, R Elizabeth","Eslambolchi, Saeed","Korukonda, Santhosh K",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Appendices, Figures, References, Tables",2007-06-00,,,,,,,,,,,,,Virginia Transportation Research Council,Virginia Department of Transportation,Federal Highway Administration,,,,,,,,,,,,,,,,,,National Technical Information Service,,,,,,,,,,,,,Final Report,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Use of TRID, like all other portions of the NAS website, is governed by the NAS website Copyright Policy, Terms of Use, and Privacy Statement . By using TRID, you accept and agree to be bound by these policies."
849785,01089598,Key Management Requirements for PTC Operations,,DO,English,,,,,,,,"Positive Train Control (PTC) electronic systems, also known as Communications Based Train Control, promote safe and efficient railroad operation. PTC systems exchange control information through wireless communications for roadway worker protection, and provide speed enforcement and positive train separation. Distributed real time traffic hazard and road condition communications among vehicles in radio line of sight are provided through vehicular ad-hoc networks (VANETS). Potential highway rail intersection collision reduction through train movement information communication to highway vehicles is offered by communicating PTC VANETS. There must be secure interoperation between different PTC systems for this to occur. The authors outline a PTC security framework which supports interoperation through over the air re-keying and certificate based trust management system use.",,TRIS,,,,,,,,,,,,,,,,,,,,,"Efficiency, Hazards, Positive train control, Railroad grade crossings, Railroad vehicle operations, Real time information, Road conditions, Safety and security, Speed control, Train separation, Vehicular ad hoc networks, Wireless communication systems","Operations and Traffic Management, Railroads, Safety and Human Factors",2/22/2008 2:10:00 PM,2/29/2008 9:14:00 AM,Print,pp 4-11,,"Hartong, Mark W","Goel, Rajni","Wijesekera, Duminda",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Figures, Photos, References",2007-06-00,IEEE Vehicular Technology Magazine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Find a library where document is available,,,,,,,,,,,2,2,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Use of TRID, like all other portions of the NAS website, is governed by the NAS website Copyright Policy, Terms of Use, and Privacy Statement . By using TRID, you accept and agree to be bound by these policies."
811272,01052265,Chain of Evidence: A Trouble-Free Solution That Removes Weak Links is a Blessing for Traffic Managers Who Need to Deal With the Issue of Photo Enforcement,,DO,English,,,,,,UC Berkeley Transportation Library,,"This article, written by a traffic photographic-enforcement industry representative, discusses the value of the evidence gathered by stationary traffic surveillance systems. The most important factor is that the evidentiary chain is not broken by gaps in the photographic evidence. That is, if critical moments of an accident or a crime are missing, prosecution or the establishing of facts are made significantly more difficult. The first step listed is detection, in which a loopless trigger radar (LTR) is used as a method of non-invasive detection (NID). The next step in the system is that of the actual image data capture. The third and final element in the chain is that of the actual evidence provided by the cameras. In an ideal setting, all desired evidence is gathered from a section of roadway in question.",,"BTRIS, TRIS",,,,,,,,,,,,,,,,,,,,,"Automatic vehicle detection and identification systems, Cameras, Photography, Traffic surveillance, Vehicle detectors","Highways, Operations and Traffic Management, I70: Traffic and Transport",6/24/2007 4:12:00 PM,6/29/2007 7:41:00 AM,Print,pp 83-84,,"Gatsonides, Timo",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Illustrations, Photos",2007-06-00,Traffic Technology International,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Find a library where document is available,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Use of TRID, like all other portions of the NAS website, is governed by the NAS website Copyright Policy, Terms of Use, and Privacy Statement . By using TRID, you accept and agree to be bound by these policies."
814898,01055892,"Demonstration of Automated Speed Enforcement in School Zones in
Portland, Oregon",,DO,English,,,,,,,,"The use of Automated Speed Enforcement (ASE) to reduce traffic speeds in school zones was demonstrated at five neighborhood schools in Portland, OR, during a two-month period. ASE was deployed at each demonstration school zone an average of two to three times per week during this period. The program was well publicized through a public information and education campaign that was conducted prior to and during the demonstration. Speeds were measured at the five demonstration school zones and at five comparison school zones before, during, and after the demonstration. Public awareness was measured before and during the ASE demonstration. Major findings follow: (1) Mean and 85th percentile speeds at demonstration school zones were reduced by approximately 5 mph when ASE was present, and ASE still had an effect (although reduced to 1 to 2 mph) when ASE was not present. The proportion of traffic that exceeded the speed limit by more than 10 mph was reduced by about two-thirds when ASE was present, and by about one-quarter when ASE was not present. (2) Maximum speed reduction was obtained with the combination of ASE and a flashing beacon, which is used during certain hours at many Portland school zones. (3) The speed reduction effects observed at the demonstration school zones were still present one month after ASE operations ceased in May 2005. (4) Speeds at most of the comparison locations were unchanged during this test, indicating that the speed reductions at demonstration schools were attributable to the ASE program.",,"HSL, TRIS, USDOT",HS-810 764,,,,,,,,,,DTNH22-02-D-65121  Task Order 001,,,,,,,,,,"Countermeasures, Demonstration projects, Flashing traffic signals, Highway beacons, Highway safety, Portland (Oregon), Public information programs, Safety campaigns, Safety education, School safety, Schools, Speed, Speed control, Speed limits, Traffic law enforcement, Traffic speed","Education and Training, Highways, Operations and Traffic Management, Safety and Human Factors, I73: Traffic Control, I82: Accidents and Transport Infrastructure",8/21/2007 1:26:00 PM,8/28/2007 10:56:00 AM,Print,49p,,"Freedman, M","De Leonardis, D","Raisman, G","InyoSwan, D","Davis, A","Levi, S","Rogers, I","Bergeron, E",,,,,,,,,,,,,,,,,,,,,,,,,,"Appendices, Figures, References, Tables",2007-05-00,,,,,,,,,,,,,Westat,National Highway Traffic Safety Administration,,,,,,,,,,,,,,,,,,,National Technical Information Service,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Use of TRID, like all other portions of the NAS website, is governed by the NAS website Copyright Policy, Terms of Use, and Privacy Statement . By using TRID, you accept and agree to be bound by these policies."
811480,01052322,Evaluating the Effectiveness of the Minnesota Speed Management Program,,DO,English,,,http://www.cts.umn.edu/Publications/ResearchReports/pdfdownload.pl?id=314,http://www.lrrb.org/media/reports/200721.pdf,/common/images/covers/large/811480.png,,,"The Minnesota Speed Management Program (MSMP), a cooperative project between the Minnesota Department of Transportation and the Minnesota Department of Public Safety, was developed within the framework of the Minnesota Comprehensive Highway Safety Plan. The overall goal was to reduce the number of fatal and life-changing crashes on Minnesota highways. The MSMP involved a speed limit adjustment—on 850 miles of Minnesota’s 55 mph highways the speed limit was increased to 60 mph. It involved increased speed enforcement—by State Patrol, county sheriffs, and local law enforcement—on selected highways. There were four waves of Enhanced Enforcement (one of six weeks, three of eight weeks) each followed by four weeks of Regular Enforcement. The MSMP involved extensive public education, organized by the Office of Traffic Safety, with approximately 10,000 public service messages presented on the radio. Two evaluation efforts were conducted. The University of Minnesota compared travel speed data and crash data obtained during the MSMP with historical data. Throughout the MSMP, there were decreases in the number of drivers traveling at least 10 mph above the speed limits—decreases of -28.7% on 2-Lane/2-Way Highways; -28.7% on 4-Lane Divided Highways; -42.9% on Rural Freeways; and -11.2% on Urban Freeways. The University’s evaluation also showed there were reductions in the numbers of fatal and life-changing crashes during the MSMP. MarketLine Research conducted the second evaluation, using telephone surveys, and found nine in ten drivers support the speed limit increase from 55 mph to 60 mph in both Metro and Greater Minnesota. The MSMP, in concert with other efforts that are part of the Minnesota Comprehensive Highway Safety Plan, resulted in reductions in the number of speeders on Minnesota Highways and reductions in the number of fatal and life-changing crashes—making Minnesota’s roads safer.",,"TRIS, STATEDOT",MN/RC-2007-21,,,,,,,,,,(c) 81655 (wo) 199,,,,,,,,,,"Crash data, Fatalities, Highway safety, Minnesota, Radio, Speed, Speed control, Speed limits, Speeding, Traffic law enforcement, Traffic safety education, Types of roads","Education and Training, Highways, Safety and Human Factors, I83: Accidents and the Human Factor",7/2/2007 9:23:00 AM,3/28/2016 8:10:00 AM,Web,68p,,"Harder, Kathleen A","Bloomfield, John R",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Figures, Maps, Photos, References, Tables",2007-05-00,,,,,,,,,,,,,"University of Minnesota, Twin Cities",Minnesota Department of Transportation,,,,,,,,,,,,,,,,,,,National Technical Information Service,,,,,,,,,,,,,Final Report,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Use of TRID, like all other portions of the NAS website, is governed by the NAS website Copyright Policy, Terms of Use, and Privacy Statement . By using TRID, you accept and agree to be bound by these policies."
797809,01040846,"Association of intersection approach speed with driver characteristics, vehicle type and traffic conditions comparing urban and suburban areas",,DO,English,,,,,,TRL,ITRD E131563,"A mobile recording system, with integrated laser speed gun, video from CCD-cameras and auxiliary battery system, was used to observe driving behavior at an urban intersection and a suburban analog. After removal of instances of interference, 1538 driving behaviors were recorded. Multiple regression was then utilized to examine the factors affecting approaching speed. Speed limit violation was considered a dichotomous variable with two categories, violation and compliance. Binary logistic regression was also used to examine the risk of speeding as a function of covariates and interaction terms. The results of analysis revealed that the major contributing factors for approaching speed were site, rush-hour-status, traffic light condition, vehicle type and driver gender. In particular, light status was the highest contributor to speed. In addition, the results of logistic regression showed significant sites and rush-hour effects on speeding, with the risk of limit violation in the suburbs nearly six-fold that in urban areas. The relative risk of speeding for travelling in non-rush hours is three times higher than that for rush-hour. In terms of driver characteristics, male drivers under 55 years of age had the greatest speeding propensity in our sample. The results of the present study may provide meaningful information applicable to the design and operation of signalized intersections.  (A) ""Reprinted with permission from Elsevier"".",,"ITRD, ATRI",,,,,,,,,,,,,,,,,,,,,"Drivers, Driving, Intersections, Regression analysis, Rural areas, Speed, Traffic, Urban areas","Data and Information Technology, Highways, Operations and Traffic Management, Safety and Human Factors, I83: Accidents and the Human Factor",1/17/2007 8:56:00 AM,1/17/2007 8:56:00 AM,,216-223,,"LIU, B S",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007-03-00,Accident Analysis & Prevention,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Find a library where document is available,,,,,,,,,,,39,2,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Use of TRID, like all other portions of the NAS website, is governed by the NAS website Copyright Policy, Terms of Use, and Privacy Statement . By using TRID, you accept and agree to be bound by these policies."
797823,01040860,Is speeding a “real” antisocial behavior? A comparison with other antisocial behaviors,,DO,English,,,,,,TRL,ITRD E131577,"The relationship between speed and crashes has been well established in the literature, with the consequence that speed reduction through enforced or other means should lead to a reduction in crashes. The extent to which the public regard speeding as a problem that requires enforcement is less clear. Analysis was conducted on public perceptions of antisocial behaviors including speeding traffic. The data was collected as part of the British Crime Survey, a face-to-face interview with UK residents on issues relating to crime. The antisocial behavior section required participants to state the degree to which they perceived 16 antisocial behaviors to be a problem in their area. Results revealed that speeding traffic was perceived as the greatest problem in local communities, regardless of whether respondents were male or female, young, middle aged, or old. The rating of speeding traffic as the greatest problem in the community was replicated in a second, smaller postal survey, where respondents also provided strong support for enforcement on residential roads, and indicated that traveling immediately above the speed limit on residential roads was unacceptable. Results are discussed in relation to practical implications for speed enforcement, and the prioritization of limited police resources. (A) ""Reprinted with permission from Elsevier"".",,ITRD,,,,,,,,,,,,,,,,,,,,,"Age, Behavior, Crashes, Females, Human beings, Law enforcement, Mathematical analysis, Police, Speed, Speed limits, United Kingdom, Urban areas","Safety and Human Factors, Security and Emergencies, I83: Accidents and the Human Factor",1/17/2007 8:58:00 AM,1/17/2007 8:58:00 AM,,384-389,,"POULTER, D R","MCKENNA, F P",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007-03-00,Accident Analysis & Prevention,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Find a library where document is available,,,,,,,,,,,39,2,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Use of TRID, like all other portions of the NAS website, is governed by the NAS website Copyright Policy, Terms of Use, and Privacy Statement . By using TRID, you accept and agree to be bound by these policies."
805407,01044775,Impact Analysis: The Signals for Change,,DO,English,,,,,,UC Berkeley Transportation Library,,"Red light running enforcement systems at signalized intersections can help to reduce the estimated 260,000 red light violation crashes that occur annually in the U.S. Advances in automated enforcement systems, such as those featuring multi-camera setups, are being used by law enforcement agencies to help curtail the 18 percent increase in deaths resulting from motor vehicle impacts at traffic signals in the past ten years. Computers, high-speed industrial cameras, and automated detection techniques are being used to provide around-the-clock, all-weather detection. The article gives the example of the city of Chicago which reports a 30 percent reduction in red light running violations at intersections that are equipped with photo enforcement systems.",,"BTRIS, TRIS",,,,,,,,,,,,,,,,,,,,,"Digital cameras, Fatalities, Red light running, Road markings, Signalized intersections, Traffic law enforcement","Highways, Safety and Human Factors, I83: Accidents and the Human Factor",3/26/2007 11:13:00 AM,3/30/2007 6:59:00 AM,Print,"pp 74-75, 77-78",,"Nelson, Lee J",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Photos,2007-02-00,Traffic Technology International,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Find a library where document is available,,,,,,,,,,,,,,February/March,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Use of TRID, like all other portions of the NAS website, is governed by the NAS website Copyright Policy, Terms of Use, and Privacy Statement . By using TRID, you accept and agree to be bound by these policies."
